Man,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2100-2190,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,No opinion
Man,Senior,"Grants, covering all costs",No,Gay,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,I will abstain.,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,33,Somewhat uncomfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,No opinion,Somewhat agree
Woman,Sophomore,None,No,Heterosexual,White,"Humanities/arts, Social sciences",No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,32,Somewhat uncomfortable,It has remained the same.,"Resume and cover letter assistance, Career counseling, BrownConnect, The CareerLAB website",Somewhat inaccurately,Somewhat disagree
Man,First-year,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Other,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2300-2390,,Somewhat uncomfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,No opinion
Woman,Junior,None,No,Heterosexual,Other,Humanities/arts,No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,I did not look at college rankings.,This question does not apply to me.,,32,Very comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, BrownConnect, The CareerLAB website",Very inaccurately,Strongly disagree
Man,Junior,None,No,Gay,White,Life sciences,,No,International,Somewhat disapprove,Somewhat approve,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,2000-2090,,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance",Somewhat accurately,Somewhat disagree
Woman,First-year,"Grants, covering all costs",No,Bisexual,"White, Native Hawaiian/Pacific Islander",Humanities/arts,No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,<1800,,Very uncomfortable,Strongly agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",No opinion,No opinion
Man,First-year,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2400,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,No opinion
Woman,First-year,None,No,Bisexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,35,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat agree
Woman,First-year,None,No,Heterosexual,Asian,Social sciences,No,No,International,Strongly approve,Somewhat approve,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat uncomfortable,I am not familiar enough to answer.,Events and info sessions,Somewhat accurately,Somewhat agree
Woman,Junior,None,Yes,Heterosexual,"White, Asian",Life sciences,No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,Strongly disagree,"Resume and cover letter assistance, The Job and Internship Board, BrownConnect",Somewhat accurately,No opinion
Woman,First-year,None,No,Heterosexual,Asian,Humanities/arts,No,No,International,Somewhat approve,Somewhat approve,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat disagree
Man,Senior,"Grants, covering some costs",No,Gay,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,It has remained the same.,The Job and Internship Board,Somewhat inaccurately,Somewhat agree
Man,Sophomore,None,Yes,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Somewhat approve,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2100-2190,33,Very comfortable,Strongly agree,Events and info sessions,Somewhat inaccurately,Somewhat agree
Man,First-year,"Grants, covering all costs",No,Gay,Hispanic,Social sciences,No,Yes,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,29,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Man,Sophomore,None,Yes,Heterosexual,Asian,Social sciences,No,No,International,No opinion,No opinion,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,I am not familiar enough to answer.,"Events and info sessions, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Woman,Junior,Just loans,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat approve,I will abstain.,I did not look at college rankings.,This question does not apply to me.,,30,Very comfortable,Somewhat disagree,"Events and info sessions, The Job and Internship Board",No opinion,Somewhat disagree
Woman,Junior,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,I am not familiar enough to answer.,The CareerLAB website,No opinion,Somewhat disagree
Other,Senior,None,No,Heterosexual,White,Life sciences,No,No,Domestic,Somewhat disapprove,Somewhat disapprove,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,I am not familiar enough to answer.,"Drop-in hours, The Job and Internship Board, BrownConnect",Somewhat accurately,Somewhat agree
Woman,Sophomore,"Grants, covering some costs",No,Heterosexual,Hispanic,Life sciences,No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2100-2190,,Very comfortable,Somewhat agree,"Career counseling, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Woman,Sophomore,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2200-2290,,Somewhat uncomfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,Somewhat disagree
Woman,Sophomore,"Grants, covering some costs",No,Other,American Indian/Alaska Native,Humanities/arts,No,Yes,Domestic,Somewhat disapprove,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,,30,Somewhat comfortable,Somewhat disagree,"Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, Other",Very inaccurately,Strongly disagree
Woman,Junior,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,I am not familiar enough to answer.,"Events and info sessions, BrownConnect, The CareerLAB website",Somewhat accurately,Somewhat agree
Man,Junior,Grants and loans,Yes,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,1800-1890,36,Somewhat comfortable,It has remained the same.,"Events and info sessions, Resume and cover letter assistance",Somewhat inaccurately,No opinion
Woman,Junior,"Grants, covering all costs",No,Heterosexual,White,Life sciences,No,Yes,International,Somewhat approve,Somewhat approve,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,1900-1990,,,,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, BrownConnect, The CareerLAB website",Somewhat accurately,No opinion
Man,First-year,None,No,Heterosexual,White,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat agree
Woman,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,34,Very comfortable,Somewhat agree,Events and info sessions,No opinion,Somewhat agree
Man,Senior,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,,Somewhat uncomfortable,It has remained the same.,"Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",No opinion,Somewhat agree
Man,Sophomore,Grants and loans,No,Gay,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,,2100-2190,,Somewhat comfortable,Strongly agree,"BrownConnect, The CareerLAB website",Somewhat accurately,No opinion
Man,Junior,None,No,Heterosexual,White,"Humanities/arts, Social sciences",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,Somewhat disagree,"Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect",Somewhat accurately,No opinion
Man,First-year,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,Somewhat approve,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2300-2390,,No opinion,I am not familiar enough to answer.,The CareerLAB website,No opinion,Somewhat disagree
Man,Sophomore,"Grants, covering all costs",No,Heterosexual,Asian,Life sciences,No,Yes,Domestic,Strongly approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,Strongly agree,"Drop-in hours, The Job and Internship Board, BrownConnect",Somewhat inaccurately,No opinion
Woman,Junior,"Grants, covering some costs",No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2000-2090,,Very comfortable,Strongly agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, BrownConnect, The CareerLAB website",Somewhat accurately,Somewhat agree
Woman,Senior,,No,Heterosexual,White,Life sciences,,,,Somewhat approve,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2100-2190,,No opinion,I am not familiar enough to answer.,"Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, The CareerLAB website",Somewhat inaccurately,Somewhat agree
Man,Sophomore,"Grants, covering some costs",No,Heterosexual,White,"Humanities/arts, Social sciences",No,No,Domestic,Somewhat approve,Somewhat approve,Jill Stein,They were a strong factor in my decision.,This question does not apply to me.,,35,Somewhat comfortable,I am not familiar enough to answer.,"Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect",Somewhat accurately,Somewhat agree
Man,First-year,None,No,Other,Black,"Physical sciences (incl. math, CS)",No,No,Domestic,Strongly approve,No opinion,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2000-2090,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,No opinion,Somewhat disagree
Man,Senior,Grants and loans,No,Heterosexual,"White, Black",Life sciences,No,No,International,Somewhat approve,Somewhat approve,Hillary Clinton,I did not look at college rankings.,,1900-1990,,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,Somewhat disagree
Woman,Senior,Grants and loans,No,Other,White,Humanities/arts,No,No,Domestic,Somewhat disapprove,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",Pre-medical courses were too challenging.,2100-2190,31,Somewhat comfortable,It has remained the same.,"Drop-in hours, BrownConnect, The CareerLAB website",Very inaccurately,Somewhat disagree
Woman,Senior,Grants and loans,No,Heterosexual,White,Social sciences,No,No,Domestic,Strongly disapprove,No opinion,Hillary Clinton,I did not look at college rankings.,This question does not apply to me.,2200-2290,,Very uncomfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Strongly disagree
Man,Junior,None,No,Bisexual,White,Social sciences,Yes,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2100-2190,,Somewhat comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat agree
Man,Junior,None,No,Bisexual,White,Social sciences,Yes,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2100-2190,,Somewhat comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat agree
Woman,Senior,Grants and loans,No,Heterosexual,"Hispanic, Black",Social sciences,No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,1900-1990,,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Man,Senior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat disapprove,Somewhat disapprove,Gary Johnson,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,34,Very comfortable,Somewhat disagree,"Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,No opinion
Woman,Junior,None,No,Heterosexual,Hispanic,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Somewhat uncomfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat disagree
Man,Sophomore,None,No,Heterosexual,Asian,"Life sciences, Social sciences",No,No,Domestic,Somewhat approve,Somewhat disapprove,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,36,Very comfortable,Strongly agree,Events and info sessions,Somewhat inaccurately,No opinion
Woman,Sophomore,None,Yes,Gay,"White, Asian","Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Somewhat comfortable,Somewhat agree,Drop-in hours,Somewhat accurately,Somewhat agree
Man,Junior,Grants and loans,Yes,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,1800-1890,31,Very uncomfortable,Strongly agree,I do not use any services offered by CareerLAB.,Very accurately,No opinion
Man,Sophomore,"Grants, covering some costs",No,Gay,White,"Life sciences, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,35,Very comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat accurately,No opinion
Woman,Junior,None,Yes,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Strongly approve,Strongly approve,Other,They were a minor factor in my decision.,This question does not apply to me.,,31,Somewhat comfortable,Somewhat agree,"Resume and cover letter assistance, Career counseling, The Job and Internship Board",Somewhat accurately,Somewhat agree
Woman,Senior,"Grants, covering some costs",Yes,Heterosexual,Black,Social sciences,No,Yes,Domestic,Somewhat approve,No opinion,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,1800-1890,,Very comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, The CareerLAB website",Somewhat inaccurately,No opinion
Woman,Sophomore,None,Yes,Gay,"White, Asian","Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat disagree
Man,Senior,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,Somewhat disapprove,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat uncomfortable,It has remained the same.,The Job and Internship Board,Somewhat accurately,Somewhat agree
Woman,Sophomore,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,No opinion,Hillary Clinton,They were a minor factor in my decision.,I am no longer interested in becoming a doctor.,2300-2390,,Very comfortable,It has remained the same.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Woman,Senior,None,No,Heterosexual,White,Life sciences,No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2200-2290,,Somewhat comfortable,I am not familiar enough to answer.,"Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, The CareerLAB website",Somewhat accurately,Somewhat agree
Man,Junior,"Grants, covering all costs",No,Heterosexual,"White, Hispanic","Life sciences, Physical sciences (incl. math, CS)",No,Yes,Domestic,No opinion,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2000-2090,,Somewhat comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Strongly disagree
Woman,First-year,None,No,Other,White,Humanities/arts,No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,34,Somewhat comfortable,I am not familiar enough to answer.,Events and info sessions,Somewhat accurately,No opinion
Woman,Sophomore,None,No,Bisexual,Asian,"Physical sciences (incl. math, CS), Social sciences",No,Yes,International,Somewhat approve,No opinion,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,Somewhat agree,"Events and info sessions, Resume and cover letter assistance, The Job and Internship Board",Somewhat accurately,Somewhat disagree
Man,Sophomore,"Grants, covering some costs",No,Heterosexual,"Hispanic, American Indian/Alaska Native",Humanities/arts,No,Yes,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2200-2290,,Very comfortable,Somewhat agree,"Resume and cover letter assistance, The CareerLAB website",Somewhat accurately,Somewhat disagree
Woman,Sophomore,"Grants, covering some costs",No,Gay,White,Humanities/arts,No,No,Domestic,Somewhat disapprove,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Somewhat comfortable,Somewhat agree,Drop-in hours,Somewhat inaccurately,Strongly disagree
Woman,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,36,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, The CareerLAB website",No opinion,Somewhat agree
Woman,Senior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,,34,Somewhat comfortable,I am not familiar enough to answer.,"Events and info sessions, The Job and Internship Board, BrownConnect",Somewhat accurately,Somewhat agree
Woman,Sophomore,Grants and loans,No,Bisexual,White,"Life sciences, Social sciences",No,Yes,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,"I am no longer interested in becoming a doctor., Pre-medical courses were too challenging., Other",,34,Somewhat uncomfortable,Somewhat agree,"Events and info sessions, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,Strongly disagree
Woman,Sophomore,Grants and loans,No,Heterosexual,White,Life sciences,No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Somewhat comfortable,It has remained the same.,"Events and info sessions, BrownConnect",Somewhat accurately,Somewhat agree
Man,Senior,None,No,Bisexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,Somewhat approve,Somewhat disapprove,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Strongly disagree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board",Somewhat inaccurately,No opinion
Man,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,"I am no longer interested in becoming a doctor., I was discouraged from pursuing medical school by friends or peers.",2200-2290,,Very comfortable,I am not familiar enough to answer.,"The Job and Internship Board, BrownConnect",Somewhat accurately,Strongly agree
Man,Senior,"Grants, covering some costs",No,Heterosexual,White,Life sciences,No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2100-2190,32,Very comfortable,Strongly agree,Resume and cover letter assistance,Very inaccurately,Somewhat agree
Man,First-year,Grants and loans,Yes,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2000-2090,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Woman,Sophomore,None,No,Heterosexual,White,Social sciences,Yes,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,,Somewhat comfortable,Strongly agree,"Events and info sessions, BrownConnect, The CareerLAB website",Somewhat accurately,Somewhat agree
Man,First-year,"Grants, covering some costs",No,Heterosexual,Hispanic,"Humanities/arts, Social sciences",No,Yes,Domestic,No opinion,No opinion,Gary Johnson,They were a strong factor in my decision.,This question does not apply to me.,,29,Somewhat comfortable,I am not familiar enough to answer.,Events and info sessions,Somewhat accurately,No opinion
Man,Junior,Grants and loans,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,33,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect",Very inaccurately,Strongly disagree
Woman,Senior,None,No,Gay,White,Social sciences,No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,35,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,No opinion,Somewhat disagree
Man,Sophomore,"Grants, covering some costs",No,Heterosexual,,"Physical sciences (incl. math, CS)",Yes,No,Domestic,No opinion,No opinion,Hillary Clinton,I did not look at college rankings.,This question does not apply to me.,2300-2390,,Very comfortable,Somewhat disagree,I do not use any services offered by CareerLAB.,Very accurately,No opinion
Woman,Junior,None,No,Heterosexual,"White, Asian, Other",Life sciences,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,,34,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",No opinion,No opinion
Man,Sophomore,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat uncomfortable,Somewhat agree,I do not use any services offered by CareerLAB.,No opinion,Strongly agree
Man,Senior,None,No,Heterosexual,Asian,Life sciences,No,No,International,No opinion,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,,,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Very accurately,Somewhat agree
Woman,Junior,Grants and loans,No,Heterosexual,Hispanic,Social sciences,No,Yes,Domestic,Somewhat disapprove,No opinion,I will abstain.,They were a minor factor in my decision.,This question does not apply to me.,2100-2190,,No opinion,It has remained the same.,I do not use any services offered by CareerLAB.,Very inaccurately,Somewhat disagree
Woman,Junior,Grants and loans,Yes,Heterosexual,White,Life sciences,No,No,Domestic,No opinion,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2100-2190,34,Very comfortable,Somewhat agree,"Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Very inaccurately,No opinion
Woman,First-year,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,34,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,No opinion
Man,Junior,None,No,Heterosexual,White,Social sciences,No,No,Domestic,No opinion,No opinion,Donald Trump,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,It has remained the same.,"Drop-in hours, Events and info sessions, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Man,Sophomore,Just loans,No,Heterosexual,Hispanic,"Physical sciences (incl. math, CS)",Yes,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,I am no longer interested in becoming a doctor.,2000-2090,<29,Somewhat comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board",Somewhat accurately,Strongly agree
Man,Junior,Grants and loans,No,Gay,White,"Physical sciences (incl. math, CS), Social sciences",No,No,Domestic,Strongly approve,No opinion,Hillary Clinton,They were a strong factor in my decision.,,2200-2290,,Somewhat comfortable,Somewhat agree,"Events and info sessions, Career counseling, The CareerLAB website",Somewhat inaccurately,Somewhat agree
Man,First-year,Grants and loans,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Jill Stein,They were a minor factor in my decision.,This question does not apply to me.,,35,Somewhat uncomfortable,I am not familiar enough to answer.,"Events and info sessions, BrownConnect, The CareerLAB website",Somewhat accurately,No opinion
Man,Senior,None,No,Heterosexual,White,Social sciences,Yes,No,Domestic,Somewhat disapprove,Somewhat disapprove,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,,34,Very comfortable,Somewhat agree,Drop-in hours,Somewhat accurately,No opinion
Woman,Junior,None,Yes,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect",Somewhat accurately,Somewhat disagree
Woman,Senior,Grants and loans,No,Heterosexual,White,Life sciences,No,Yes,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2100-2190,30,Somewhat comfortable,Somewhat agree,"Resume and cover letter assistance, Career counseling, The Job and Internship Board, The CareerLAB website",Very inaccurately,Somewhat disagree
Man,Senior,None,No,Gay,White,"Humanities/arts, Social sciences",No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2300-2390,,Very comfortable,I am not familiar enough to answer.,"Drop-in hours, The Job and Internship Board, BrownConnect",Very inaccurately,Somewhat agree
